id,long,lat,facility,type,ownership,status,ward_code,ward_name,lga_code,lga_name
1205,8.2143,10.81222,Cocin Maraban Kuban Health Post,Primary,NGO/Humanitarian,Unknown,KD1507,Kubau,19015,Kubau
1206,7.877694619,9.457267136,Kabara Health Post,Primary,Others,Functional,KD1107,Katugal,19011,Kagarko
1207,7.357599,10.276429,Dutse Primary Health Center,Primary,Public,Functional,KD0202,Gwagwada,19002,Chikun
1208,7.839145,11.053393,Family Health Clinic,Primary,Public,Unknown,KD2107,Maigana,19021,Soba
1209,8.230135709,11.20376187,Anguwan Liman Health Center,Primary,Others,Unknown,KD0502,Ikara,19005,Ikara
1210,8.331181,9.845703,Gora Gida Clinic,Primary,Public,Functional,KD2202,Gora,19022,Zangon Kataf
1211,7.682516,11.074901,Anna Kitch Medical Center,Tertiary,Private,Unknown,KD2305,Kufena,19023,Zaria
1212,7.881056304,10.70954725,Primary Health Center Gamagira,Primary,Others,Functional,KD2102,Gamagira,19021,Soba
1213,8.003068,11.36461,Zinta Maternity Home Wambai,Primary,Public,Unknown,KD0508,Rumi,19005,Ikara
1214,8.223295,11.1770767,Ikara Primary Health Center,Unknown,Unknown,Functional,KD0502,Ikara,19005,Ikara
1215,7.614565,10.598702,Likora Primary Health Post,Primary,Public,Functional,KD0408,Rigachikun,19004,Igabi
1216,7.772141,9.448189,Dogon Kurmi Health Clinic,Primary,Public,Functional,KD1110,Kushe,19011,Kagarko
1217,8.392633,9.749084,Mabushi Primary Health Care,Primary,Public,Functional,KD2206,Unguwar Gaya,19022,Zangon Kataf
1218,7.805147,11.36128,Kyadi Health Clinic,Primary,Public,Functional,KD1601,Doka,19016,Kudan
1219,8.44248,10.09127,Rahusa Nursing Convelience Clinic,Tertiary,Private,Unknown,KD1405,Geshere,19014,Kauru
1220,7.6532845,11.2747169,Hunkuyi Health Center,Unknown,Unknown,Functional,KD1603,Hunkuyi,19016,Kudan
1221,7.474633,10.509146,Rido Primary Health Center,Primary,Public,Functional,KD0209,Rido,19002,Chikun
1222,7.471797,10.583874,Rafin Guza Health Clinic,Primary,Public,Functional,KD0408,Rigachikun,19004,Igabi
1223,8.009782,11.261472,Tudunwada Gubuichi Health Post,Primary,Public,Functional,KD1805,Gubuchi,19018,Makarfi
1224,7.761741,11.020853,Aba Health Clinic,Primary,Public,Functional,KD2313,Wuciciri,19023,Zaria
1225,7.413463,10.467847,Maneks Hospital,Primary,Public,Functional,KD1004,Kakuri Hausa,19010,Kaduna South
1226,7.227391,10.257618,Sunsunge Health Center,Primary,Public,Unknown,KD0202,Gwagwada,19002,Chikun
1227,6.383888,10.558537,Ungwan Baduku Health Clinic,Primary,Public,Unknown,KD0106,Randagi,19001,Birnin Gwari
1228,7.39302,10.46412,Top Clinic And Maternity,Primary,Public,Unknown,KD0210,Sabon Gari Nassarawa,19002,Chikun
1229,7.99962,9.54004,Anguwan Fari Health Clinic,Primary,Public,Unknown,KD0605,Fai,19006,Jaba
1230,7.762589,10.025109,Bauda Health Clinic,Primary,Public,Functional,KD1208,Maro,19012,Kajuru
1231,7.954641,9.881888,Mc Royal Hospital,Primary,Public,Unknown,KD0808,Kachia,19008,Kachia
1232,6.448883,10.658723,Awaro Health Post,Primary,Public,Unknown,KD0104,Magajin Gari 2,19001,Birnin Gwari
1233,8.605292,9.349773,Aminci Clinic Angwar Nungu,Primary,Public,Functional,KD2004,Bokana,19020,Sanga
1234,8.054525,9.477516,Unguwan Zuma Health Post,Primary,Public,Functional,KD0610,Samban,19006,Jaba
1235,8.506433,10.573114,Alwalo Health Post,Primary,Public,Functional,KD1706,Kudaru,19017,Lere
1236,8.36975,9.59721,Kukum Dutse Maternity And Child Health,Primary,State Ministry Of Health,Unknown,KD1307,Kukum,19013,Kaura
1237,7.627917,11.018594,Kogu Sabon Dutse Primary Health Center,Primary,Public,Functional,KD2301,Dutsen Abba,19023,Zaria
1238,7.65552,11.15588,Samaru Primary Health Center,Unknown,Unknown,Unknown,KD1906,Jama A,19019,Sabon Gari
1239,8.625916,9.205688,Yashi Madaki Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2003,Ayu,19020,Sanga
1240,7.429842,10.48144,Barnawa Primary Health Center,Primary,Public,Unknown,KD1002,Barnawa,19010,Kaduna South
1241,8.0136574,10.8498779,Primary Health Center Garu,Primary,Others,Unknown,KD2103,Garu,19021,Soba
1242,7.721313,11.102153,Nana Specialist Hospital,Tertiary,Private,Unknown,KD1903,Chikaji,19019,Sabon Gari
1243,8.028365,9.346398,Rimin Dop Primary Health Center,Primary,Public,Functional,KD0606,Nduya,19006,Jaba
1244,8.405388,11.084216,Pangwani Health Clinic,Primary,Public,Unknown,KD1506,Kargi,19015,Kubau
1245,7.762043,11.045198,Martaba Tudun Kusa,Primary,Public,Unknown,KD2313,Wuciciri,19023,Zaria
1246,7.917477,9.323221,Idar Health Post,Primary,Public,Functional,KD0606,Nduya,19006,Jaba
1247,7.902922,9.614967,Ruzai Health Clinic,Primary,Public,Functional,KD1101,Aribi,19011,Kagarko
1248,8.20933,11.175467,Sauki Na Allah Clinic,Primary,Public,Unknown,KD0502,Ikara,19005,Ikara
1249,7.393851,11.264548,Yakawada Comprehensive Health Center,Primary,Public,Functional,KD0311,Yakawada,19003,Giwa
1250,7.886434565,11.03834421,Gimba Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2104,Gimba,19021,Soba
1251,8.10604,10.79292,Kuli Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD1507,Kubau,19015,Kubau
1252,8.154154,11.506999,Paki Primary Health Center,Primary,Public,Functional,KD0506,Paki,19005,Ikara
1253,7.79102,9.5886,Kukyer Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1101,Aribi,19011,Kagarko
1254,7.782027,11.270868,Taban Sani Primary Health Center,Primary,Public,Functional,KD1609,Taba,19016,Kudan
1255,7.94407,11.407666,Mahangi Gazara Health Clinic,Primary,Public,Functional,KD1803,Gazara,19018,Makarfi
1256,8.269713,10.25556,Bital Primary Health Center,Primary,Public,Unknown,KD1402,Bital,19014,Kauru
1257,7.732694,11.108135,Ladiya Hospital,Primary,Public,Unknown,KD1910,Unguwar Gabas,19019,Sabon Gari
1258,7.626241,11.06972,Tankarau Health Post,Primary,Public,Functional,KD2301,Dutsen Abba,19023,Zaria
1259,8.035285,9.698801,Gidan Tagwai Primary Health Center,Primary,Public,Functional,KD0806,Gidan Tagwai,19008,Kachia
1260,8.39364,9.60727,Fada Maternity And Child Health,Primary,State Ministry Of Health,Unknown,KD1303,Fada,19013,Kaura
1261,8.061523,10.6817,Dan Daura Cocin Clinic,Others,Missions/Religious,Unknown,KD1410,Makami,19014,Kauru
1262,7.356528,9.57246,Latiko Health Clinic,Primary,Public,Functional,KD1104,Jere South,19011,Kagarko
1263,8.106565,9.846619,Kagal Health Clinic,Primary,Public,Functional,KD2204,Kamantan,19022,Zangon Kataf
1264,8.67273,10.56116,Mahanga Health Post,Primary,Public,Unknown,KD1702,Dan Alhaji,19017,Lere
1265,8.421524,10.287021,Karimbo Primary Health Care,Primary,Public,Functional,KD1704,Gure Kahugu,19017,Lere
1266,7.390079,10.525084,Aisha Alansariya,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
1267,8.24094,11.190624,Ikara Primary Health Clinic,Primary,Public,Functional,KD0502,Ikara,19005,Ikara
1268,8.1901017,10.59559,Yadi Kauru East Basic Health Clinic,Unknown,Unknown,Functional,KD1407,Kauru East,19014,Kauru
1269,7.77875,11.1181,Kadakada Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD2302,Dambo,19023,Zaria
1270,7.401895,10.512439,Kagoro Road Primary Health Care,Primary,Public,Functional,KD1006,Sabon Gari North,19010,Kaduna South
1271,8.459276667,9.224845,Gwantu Primary Health Center,Unknown,Others,Unknown,KD2005,Gwantu,19020,Sanga
1272,8.528164,10.027255,Ecwa Health Clinic Mariri,Primary,NGO/Humanitarian,Functional,KD1703,Garu Mariri,19017,Lere
1273,8.5586325,10.2738845,Health Clinic Doka,Primary,Others,Unknown,KD1707,Lazuru Tuddai,19017,Lere
1274,7.922437,9.375914,Chigwa Health Clinic,Primary,Public,Functional,KD1109,Kurmin Jibrin,19011,Kagarko
1275,8.1997428,10.8459216,Dargozo Health Center,Unknown,Unknown,Functional,KD1503,Dutsen Wai,19015,Kubau
1276,7.94628,11.455962,Makaurata Primary Health Center,Primary,Public,Functional,KD1803,Gazara,19018,Makarfi
1277,7.98952,11.19754,Vetinary Clinic,Unknown,Unknown,Unknown,KD2106,Kwasallo,19021,Soba
1278,7.807181,9.384293,Kusam Health Post,Primary,Public,Functional,KD1108,Kukuyi,19011,Kagarko
1279,7.308937799,11.10851378,Makera Health Clinic,Primary,State Ministry Of Health,Unknown,KD0302,Galadimawa,19003,Giwa
1280,8.290283,9.786499,Zonkwa Primary Health Care,Primary,State Primary HealthCare Development Agency,Functional,KD2210,Zonkwa,19022,Zangon Kataf
1281,7.427592,10.446322,Theck Maternity Home,Primary,Public,Unknown,KD1012,Television,19010,Kaduna South
1282,8.02087,11.241608,Gubuichi Health Clinic,Primary,Public,Functional,KD1805,Gubuchi,19018,Makarfi
1283,8.409409,9.683048,Madama Health Clinic,Primary,Public,Functional,KD1306,Kpak,19013,Kaura
1284,7.426267,10.506752,Abi Hospital,Primary,Public,Unknown,KD0907,Sardauna,19009,Kaduna North
1285,6.543091,10.66449,Maternal And Child Healthc Birnin Gwari,Primary,State Primary HealthCare Development Agency,Unknown,KD0103,Magajin Gari 1,19001,Birnin Gwari
1286,8.028537,9.541233,Makama Kundula Health Post,Primary,Public,Functional,KD0601,Chori,19006,Jaba
1287,7.70903,11.08899,Zaria Sauki Clinic,Primary,Public,Unknown,KD2309,Tukur Tukur,19023,Zaria
1288,8.331416,9.732083,Tsoriyang Health Clinic,Primary,Public,Functional,KD2205,Madakiya,19022,Zangon Kataf
1289,8.703901,10.35565,Krosha Health Clinic,Primary,Public,Functional,KD1707,Lazuru Tuddai,19017,Lere
1290,7.457586,10.559261,Sickle Cell Patient Health Promotion Center,Primary,Public,Functional,KD0901,Badarawa,19009,Kaduna North
1291,7.680817,10.037626,Karamai Health Clinic,Primary,Public,Functional,KD1208,Maro,19012,Kajuru
1292,8.295558333,9.202146667,Takpir Primary Health Center,Primary,Others,Functional,KD2002,Arak,19020,Sanga
1293,7.385151,10.316808,Sabon Gayan Primary Health Center,Primary,Public,Functional,KD0203,Kakau,19002,Chikun
1294,8.301448,9.585512,Railway Industral Clinic,Primary,Public,Functional,KD0711,Maigizo,19007,Jema'A
1295,8.529534,10.031016,Godiya Health Clinic Mariri,Primary,Public,Unknown,KD1703,Garu Mariri,19017,Lere
1296,8.383728,9.757507,Samaru Ecwa Health Clinic,Others,Missions/Religious,Unknown,KD2206,Unguwar Gaya,19022,Zangon Kataf
1297,7.302584,10.284391,Bakin Kasuwa Health Clinic,Primary,Public,Functional,KD0202,Gwagwada,19002,Chikun
1298,7.457652,9.849081,Nasara Nursing And Maternity Home,Others,Public,Unknown,KD0805,Dokwa,19008,Kachia
1299,7.049052,10.244788,Chukun Primary Health Center,Primary,Public,Unknown,KD0201,Chikun,19002,Chikun
1300,6.324485,10.560718,Dawakin Bassa Health Clinic,Primary,Public,Functional,KD0106,Randagi,19001,Birnin Gwari
1301,7.821106,10.48792,Gyefe Health Clinic,Primary,State Ministry Of Health,Functional,KD1205,Kallah,19012,Kajuru
1302,7.733688,11.309695,Korama Nursing And Maternity Kudan,Tertiary,Private,Unknown,KD1606,Kudan,19016,Kudan
1303,8.192531,11.147824,Anguwar Alhaji Dogo Health Center,Primary,Public,Functional,KD0502,Ikara,19005,Ikara
1304,8.038065,9.837125,K Baba Health Clinic,Primary,Public,Unknown,KD0807,Gumel,19008,Kachia
1305,7.4169,10.5163,Tudun Nupawa Primary Health Center,Unknown,Unknown,Functional,KD1008,Tudun Nupawa,19010,Kaduna South
1306,8.3527,9.2259,Gonji Clinic Ungwar Wakili Essen,Primary,Public,Unknown,KD2002,Arak,19020,Sanga
1307,7.711731,10.60193,Liggyara Health Clinic,Primary,State Ministry Of Health,Unknown,KD0404,Gwaraji,19004,Igabi
1308,8.653895,9.365402,Antor Health Clinic,Primary,Public,Functional,KD2001,Aboro,19020,Sanga
1309,8.36833,11.00967,Talata Health Care,Primary,Public,Unknown,KD1508,Mah,19015,Kubau
1310,7.814057,9.480806,Kabara Health Post,Primary,Public,Functional,KD1101,Aribi,19011,Kagarko
1311,6.946074,11.247286,Kuyello Primary Health Center,Primary,Public,Functional,KD0110,Kuyello,19001,Birnin Gwari
1312,8.2965,10.5705,Ibada Primary Health Care,Primary,Public,Functional,KD1407,Kauru East,19014,Kauru
1313,7.12624,11.11276,Saminaka Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD0108,Dogondawa,19001,Birnin Gwari
1314,7.387507,10.527996,Nasiha Clinic,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
1315,8.5186936,10.509845,Health Clinic Uguwan Sarki,Primary,Others,Functional,KD1706,Kudaru,19017,Lere
1316,7.4099162,10.460888,Kakuri Gwari 1 Primary Health Center,Unknown,Unknown,Functional,KD1003,Kakuri Gwari,19010,Kaduna South
1317,8.49973,9.1205,Randa Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD2010,Ninzo West,19020,Sanga
1318,6.905969,11.212653,Old Kuyello Health Clinic,Primary,Public,Functional,KD0110,Kuyello,19001,Birnin Gwari
1319,7.831149,11.367919,Dan Guzuri Primary Health Center,Primary,Public,Functional,KD1802,Danguziri,19018,Makarfi
1320,8.392839,10.963717,Gambo Sawaba Clinic And Maternity Home,Primary,Public,Unknown,KD1501,Anchau,19015,Kubau
1321,7.81599,9.4428,Roval Hospital,Others,Private,Unknown,KD1107,Katugal,19011,Kagarko
1322,7.922745,10.993787,Tofa Health Post,Primary,Public,Functional,KD2107,Maigana,19021,Soba
1323,8.21593,10.37666,Fagen Rawa Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD1409,Kwassam,19014,Kauru
1324,7.75221,9.54464,Kushe Makaranta Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD1110,Kushe,19011,Kagarko
1325,8.576549238,11.03145174,Yardoka Health Clinic,Primary,State Ministry Of Health,Unknown,KD1504,Haskiya,19015,Kubau
1326,7.041757214,10.64829704,Health Clinic Labi,Primary,Others,Unknown,KD0101,Gayam,19001,Birnin Gwari
1327,8.456625,9.230336,Amacas Health Clinic,Primary,Public,Unknown,KD2005,Gwantu,19020,Sanga
1328,7.393079,10.498077,Ungwan Muazu Primary Health Center,Primary,Public,Functional,KD1011,Sabon Gari West,19010,Kaduna South
1329,7.74080711,11.10762741,Jushi Primary Health Center,Unknown,Unknown,Functional,KD1907,Jushi,19019,Sabon Gari
1330,7.394366,11.059856,Iyatawa Nursing And Convalacent Home,Primary,Public,Unknown,KD0307,Kidandan,19003,Giwa
1331,8.431445,10.899499,Moses Clinic,Primary,Public,Unknown,KD1502,Damau,19015,Kubau
1332,7.6088,10.633511,Burkonu Primary Health Clinic,Primary,Public,Functional,KD0404,Gwaraji,19004,Igabi
1333,8.296164,9.567665,Takau Primary Health Center,Primary,Public,Functional,KD0712,Takau,19007,Jema'A
1334,8.690984,10.413362,Saminaka Comprehensive Health Center,Primary,Public,Functional,KD1711,Saminaka,19017,Lere
1335,7.45153,9.699499,Asibitin Gwamnati Na Katari Health Post,Primary,Public,Functional,KD0809,Katari,19008,Kachia
1336,8.023945693,11.23889057,Sauki Medical Center,Unknown,Unknown,Unknown,KD1805,Gubuchi,19018,Makarfi
1337,7.435021,10.449079,Lecron Dental Clinic,Tertiary,Private,Functional,KD0212,Yelwa,19002,Chikun
1338,6.149007,10.551483,Randangi Primary Health Center,Primary,Public,Functional,KD0106,Randagi,19001,Birnin Gwari
1339,7.55609,10.44251,Hope For The Village Clinic,Unknown,Unknown,Unknown,KD0209,Rido,19002,Chikun
1340,7.239319,9.563904,Yanke Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD0804,Bishini,19008,Kachia
1341,8.355736,9.635065,Fada Health Clinic,Primary,Public,Unknown,KD1303,Fada,19013,Kaura
1342,8.122377,9.760034,Kangun Health Clinic,Primary,Public,Functional,KD2204,Kamantan,19022,Zangon Kataf
1343,8.576635,9.381861,Fadan Karshi Primary Health Care,Primary,Public,Functional,KD2006,Karshi,19020,Sanga
1344,7.662157,10.915435,Zangon Aya Primary Health Care,Primary,Public,Functional,KD0412,Zangon Aya,19004,Igabi
1345,8.459146,9.228431,Bukata,Primary,Public,Unknown,KD2005,Gwantu,19020,Sanga
1346,7.712978,10.332547,Bege Nursing Home,Others,Public,Unknown,KD1207,Kufana,19012,Kajuru
1347,7.399228,10.508401,Abdulazeez Memorial Hosp Clinic And Maternity,Primary,Public,Unknown,KD1006,Sabon Gari North,19010,Kaduna South
1348,7.697447,11.270048,Dandabo Health Clinic,Primary,Public,Functional,KD1602,Garu,19016,Kudan
1349,7.581137,11.298457,Kuringa Health Facility,Primary,Public,Functional,KD0301,Danmahawayi,19003,Giwa
1350,7.55012797,11.276181,Maje Health Clinic,Primary,State Ministry Of Health,Unknown,KD0301,Danmahawayi,19003,Giwa
1351,7.960981818,9.417042297,Health Clinic Gora,Primary,Others,Unknown,KD0606,Nduya,19006,Jaba
1352,7.74052,10.97049,Kako Health Clinic,Primary,Public,Functional,KD2301,Dutsen Abba,19023,Zaria
1353,7.772525,11.075958,Dambo Primary Health Center,Primary,Public,Functional,KD2302,Dambo,19023,Zaria
1354,8.0130012,11.3628556,Rumi Primary Health Center,Primary,Others,Functional,KD0508,Rumi,19005,Ikara
1355,7.545933,10.95135,Kerawa Primary Health Care,Primary,Public,Functional,KD0406,Kerawa,19004,Igabi
1356,7.85298,11.28289,Dangashi Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1605,Kauran Wali South,19016,Kudan
1357,8.392035,11.21412,Bareda Health Post,Primary,Public,Functional,KD0510,Saya Saya,19005,Ikara
1358,8.176425,9.507455,Kagoma Primary Health Care,Primary,Public,Unknown,KD0709,Kagoma,19007,Jema'A
1359,8.5207,9.62691,Zankan Health Clinic,Unknown,Unknown,Unknown,KD1310,Zankan,19013,Kaura
1360,7.446573,10.475051,Wilbasom Hospital Narayi,Primary,Public,Unknown,KD0207,Narayi,19002,Chikun
1361,8.139786,9.484404,Kagoma Primary Health Clinic,Primary,Public,Unknown,KD0709,Kagoma,19007,Jema'A
1362,7.59579,10.98412,Tudun Wadan Danmama Health Clinic,Primary,Public,Functional,KD0406,Kerawa,19004,Igabi
1363,8.6915208,10.4056129,Comprehensive Health Center Saminaka,Primary,Others,Functional,KD1701,Abadawa,19017,Lere
1364,7.707654,11.127486,Imani Hospital,Tertiary,Private,Unknown,KD1905,Hanwa,19019,Sabon Gari
1365,7.40271,10.47351,Nassarawa Ecwa Maternity Home,Others,Missions/Religious,Unknown,KD0208,Nassarawa,19002,Chikun
1366,8.451277031,9.717539893,Health Clinic Jankasa,Primary,Others,Unknown,KD2206,Unguwar Gaya,19022,Zangon Kataf
1367,7.422595,10.537017,Sefa Specialist Hospital,Tertiary,Private,Functional,KD1001,Badiko,19010,Kaduna South
1368,7.230646,10.621479,Buruku Primary Health Center,Primary,Public,Functional,KD0205,Kunai,19002,Chikun
1369,8.519104,9.141479,Kwassu Health Clinic,Primary,State Ministry Of Health,Functional,KD2008,Ninzo North,19020,Sanga
1370,7.415708,10.44284,Savannah Hospital And Maternity,Primary,Public,Unknown,KD1012,Television,19010,Kaduna South
1371,7.697419,11.048707,Jakara Primary Health Center,Primary,Public,Functional,KD2308,Limancin Kona,19023,Zaria
1372,7.646375,10.613582,Kaban Primary Health Clinic,Primary,Public,Functional,KD0404,Gwaraji,19004,Igabi
1373,7.40229,10.53018,Samarah Medical Complex,Unknown,Unknown,Unknown,KD1013,Unguwan Sanusi,19010,Kaduna South
1374,7.682485,10.622991,Gwaraji Primary Health Center,Primary,Public,Functional,KD0404,Gwaraji,19004,Igabi
1375,6.538941,10.667977,Talle Memorial Nursing Andmaternity Home,Primary,Public,Unknown,KD0104,Magajin Gari 2,19001,Birnin Gwari
1376,7.71062,11.07858,Doda Hospital,Primary,Public,Unknown,KD2307,Kwarbai B,19023,Zaria
1377,7.192481,11.054319,Kidanda Primary Health Care,Primary,Public,Functional,KD0307,Kidandan,19003,Giwa
1378,8.270104,10.683828,New Grace Nur Matanity,Primary,Public,Unknown,KD1509,Pambegua,19015,Kubau
1379,7.964927,9.385167,Taime Health Clinic,Primary,Public,Functional,KD0606,Nduya,19006,Jaba
1380,8.295639,9.840554,Sazwaza Clinic,Primary,Public,Functional,KD2202,Gora,19022,Zangon Kataf
1381,8.027936,11.359477,Kunkumi Health Clinic,Primary,Public,Functional,KD1806,Gwanki,19018,Makarfi
1382,7.373939055,10.54548768,Taro Taro Health Clinic,Primary,State Ministry Of Health,Unknown,KD0409,Rigasa,19004,Igabi
1383,8.2869033,9.783755,Magamia Primary Health Center,Unknown,Unknown,Functional,KD2210,Zonkwa,19022,Zangon Kataf
1384,7.680123,11.055708,Gwargwaje Nursing Home And Maternity,Primary,Public,Unknown,KD2305,Kufena,19023,Zaria
1385,8.31883,9.50555,Goska Health Clinic,Primary,Public,Functional,KD0710,Kaninkon,19007,Jema'A
